locationID;scientificName;Season;Hour;present;absent
C5_2022;Capra pyrenaica;winter;2;0;156
C5_2022;Capra pyrenaica;summer;3;0;156
C5_2022;Capra pyrenaica;winter;3;0;156
C5_2022;Capra pyrenaica;summer;4;0;156
C5_2022;Capra pyrenaica;winter;4;0;156
C5_2022;Capra pyrenaica;summer;5;0;156
C5_2022;Capra pyrenaica;winter;5;0;156
C5_2022;Capra pyrenaica;summer;6;0;156
C5_2022;Capra pyrenaica;winter;6;0;156
C5_2022;Capra pyrenaica;summer;7;0;156
C5_2022;Capra pyrenaica;winter;7;0;156
C5_2022;Capra pyrenaica;summer;8;0;156
C5_2022;Capra pyrenaica;winter;8;0;156
C5_2022;Capra pyrenaica;summer;9;0;156
C5_2022;Capra pyrenaica;winter;9;0;156
C5_2022;Capra pyrenaica;summer;10;0;156
C5_2022;Capra pyrenaica;winter;10;0;156
C5_2022;Capra pyrenaica;summer;11;0;156
C5_2022;Capra pyrenaica;winter;11;0;156
C5_2022;Capra pyrenaica;summer;12;0;156
C5_2022;Capra pyrenaica;winter;12;0;156
C5_2022;Capra pyrenaica;summer;13;0;156
C5_2022;Capra pyrenaica;winter;13;0;156
C5_2022;Capra pyrenaica;summer;14;0;156
C5_2022;Capra pyrenaica;winter;14;0;156
C5_2022;Capra pyrenaica;summer;15;0;156
C5_2022;Capra pyrenaica;winter;15;0;156
C5_2022;Capra pyrenaica;summer;16;0;156
C5_2022;Capra pyrenaica;winter;16;0;156
C5_2022;Capra pyrenaica;summer;17;0;156
C5_2022;Capra pyrenaica;winter;17;0;156
C5_2022;Capra pyrenaica;summer;18;0;156
C5_2022;Capra pyrenaica;winter;18;0;156
C5_2022;Capra pyrenaica;summer;19;0;156
C5_2022;Capra pyrenaica;winter;19;0;156
C5_2022;Capra pyrenaica;summer;20;0;156
C5_2022;Capra pyrenaica;winter;20;0;156
C5_2022;Capra pyrenaica;summer;21;0;156
C5_2022;Capra pyrenaica;winter;21;0;156
C5_2022;Capra pyrenaica;summer;22;0;156
C5_2022;Capra pyrenaica;winter;22;0;156
C5_2022;Capra pyrenaica;summer;23;0;156
C5_2022;Capra pyrenaica;winter;23;0;156
C5_2022;Capreolus capreolus;summer;0;0;156
C5_2022;Capreolus capreolus;winter;0;0;156
C5_2022;Capreolus capreolus;summer;1;0;156
C5_2022;Capreolus capreolus;winter;1;0;156
C5_2022;Capreolus capreolus;summer;2;1;155
C5_2022;Capreolus capreolus;winter;2;0;156
C5_2022;Capreolus capreolus;summer;3;0;156
C5_2022;Capreolus capreolus;winter;3;0;156
C5_2022;Capreolus capreolus;summer;4;1;155
C5_2022;Capreolus capreolus;winter;4;0;156
C5_2022;Capreolus capreolus;summer;5;0;156
C5_2022;Capreolus capreolus;winter;5;0;156
C5_2022;Capreolus capreolus;summer;6;2;154
C5_2022;Capreolus capreolus;winter;6;0;156
C5_2022;Capreolus capreolus;summer;7;0;156
C5_2022;Capreolus capreolus;winter;7;0;156
C5_2022;Capreolus capreolus;summer;8;0;156
C5_2022;Capreolus capreolus;winter;8;0;156
C5_2022;Capreolus capreolus;summer;9;0;156
C5_2022;Capreolus capreolus;winter;9;0;156
C5_2022;Capreolus capreolus;summer;10;0;156
C5_2022;Capreolus capreolus;winter;10;0;156
C5_2022;Capreolus capreolus;summer;11;1;155
C5_2022;Capreolus capreolus;winter;11;0;156
C5_2022;Capreolus capreolus;summer;12;0;156
C5_2022;Capreolus capreolus;winter;12;0;156
C5_2022;Capreolus capreolus;summer;13;1;155
C5_2022;Capreolus capreolus;winter;13;0;156
C5_2022;Capreolus capreolus;summer;14;0;156
C5_2022;Capreolus capreolus;winter;14;0;156
C5_2022;Capreolus capreolus;summer;15;0;156
C5_2022;Capreolus capreolus;winter;15;0;156
C5_2022;Capreolus capreolus;summer;16;0;156
C5_2022;Capreolus capreolus;winter;16;0;156
C5_2022;Capreolus capreolus;summer;17;0;156
C5_2022;Capreolus capreolus;winter;17;0;156
C5_2022;Capreolus capreolus;summer;18;0;156
C5_2022;Capreolus capreolus;winter;18;0;156
C5_2022;Capreolus capreolus;summer;19;0;156
C5_2022;Capreolus capreolus;winter;19;0;156
C5_2022;Capreolus capreolus;summer;20;0;156
C5_2022;Capreolus capreolus;winter;20;0;156
C5_2022;Capreolus capreolus;summer;21;0;156
C5_2022;Capreolus capreolus;winter;21;0;156
C5_2022;Capreolus capreolus;summer;22;0;156
C5_2022;Capreolus capreolus;winter;22;0;156
C5_2022;Capreolus capreolus;summer;23;0;156
C5_2022;Capreolus capreolus;winter;23;0;156
C5_2022;Sus scrofa;summer;0;0;156
C5_2022;Sus scrofa;winter;0;0;156
C5_2022;Sus scrofa;summer;1;0;156
C5_2022;Sus scrofa;winter;1;0;156
C5_2022;Sus scrofa;summer;2;0;156
C5_2022;Sus scrofa;winter;2;0;156
C5_2022;Sus scrofa;summer;3;0;156
C5_2022;Sus scrofa;winter;3;0;156
C5_2022;Sus scrofa;summer;4;0;156
C5_2022;Sus scrofa;winter;4;0;156
C5_2022;Sus scrofa;summer;5;0;156
C5_2022;Sus scrofa;winter;5;0;156
C5_2022;Sus scrofa;summer;6;0;156
C5_2022;Sus scrofa;winter;6;0;156
C5_2022;Sus scrofa;summer;7;0;156
C5_2022;Sus scrofa;winter;7;0;156
C5_2022;Sus scrofa;summer;8;0;156
C5_2022;Sus scrofa;winter;8;0;156
C5_2022;Sus scrofa;summer;9;0;156
C5_2022;Sus scrofa;winter;9;0;156
C5_2022;Sus scrofa;summer;10;0;156
C5_2022;Sus scrofa;winter;10;0;156
C5_2022;Sus scrofa;summer;11;0;156
C5_2022;Sus scrofa;winter;11;0;156
C5_2022;Sus scrofa;summer;12;0;156
C5_2022;Sus scrofa;winter;12;0;156
C5_2022;Sus scrofa;summer;13;0;156
C5_2022;Sus scrofa;winter;13;0;156
C5_2022;Sus scrofa;summer;14;0;156
C5_2022;Sus scrofa;winter;14;0;156
C5_2022;Sus scrofa;summer;15;0;156
C5_2022;Sus scrofa;winter;15;0;156
C5_2022;Sus scrofa;summer;16;0;156
C5_2022;Sus scrofa;winter;16;0;156
C5_2022;Sus scrofa;summer;17;0;156
C5_2022;Sus scrofa;winter;17;0;156
C5_2022;Sus scrofa;summer;18;0;156
C5_2022;Sus scrofa;winter;18;0;156
C5_2022;Sus scrofa;summer;19;0;156
C5_2022;Sus scrofa;winter;19;0;156
C5_2022;Sus scrofa;summer;20;0;156
C5_2022;Sus scrofa;winter;20;0;156
C5_2022;Sus scrofa;summer;21;0;156
C5_2022;Sus scrofa;winter;21;0;156
C5_2022;Sus scrofa;summer;22;0;156
C5_2022;Sus scrofa;winter;22;0;156
C5_2022;Sus scrofa;summer;23;0;156
C5_2022;Sus scrofa;winter;23;0;156
C5_2022_w;Bos taurus;winter;0;0;129
C5_2022_w;Bos taurus;winter;1;0;129
C5_2022_w;Bos taurus;winter;2;0;129
C5_2022_w;Bos taurus;winter;3;0;129
C5_2022_w;Bos taurus;winter;4;0;129
C5_2022_w;Bos taurus;winter;5;0;129
C5_2022_w;Bos taurus;winter;6;0;129
C5_2022_w;Bos taurus;winter;7;0;129
C5_2022_w;Bos taurus;winter;8;0;129
C5_2022_w;Bos taurus;winter;9;0;129
C5_2022_w;Bos taurus;winter;10;0;129
C5_2022_w;Bos taurus;winter;11;0;129
C5_2022_w;Bos taurus;winter;12;0;129
C5_2022_w;Bos taurus;winter;13;0;129
C5_2022_w;Bos taurus;winter;14;0;129
C5_2022_w;Bos taurus;winter;15;0;129
C5_2022_w;Bos taurus;winter;16;0;129
C5_2022_w;Bos taurus;winter;17;0;129
C5_2022_w;Bos taurus;winter;18;0;129
C5_2022_w;Bos taurus;winter;19;0;129
C5_2022_w;Bos taurus;winter;20;0;129
C5_2022_w;Bos taurus;winter;21;1;128
C5_2022_w;Bos taurus;winter;22;0;129
C5_2022_w;Bos taurus;winter;23;0;129
C5_2022_w;Canis lupus;winter;0;0;129
C5_2022_w;Canis lupus;winter;1;0;129
C5_2022_w;Canis lupus;winter;2;0;129
C5_2022_w;Canis lupus;winter;3;0;129
C5_2022_w;Canis lupus;winter;4;0;129
C5_2022_w;Canis lupus;winter;5;0;129
C5_2022_w;Canis lupus;winter;6;0;129
C5_2022_w;Canis lupus;winter;7;0;129
C5_2022_w;Canis lupus;winter;8;0;129
C5_2022_w;Canis lupus;winter;9;0;129
C5_2022_w;Canis lupus;winter;10;0;129
C5_2022_w;Canis lupus;winter;11;0;129
C5_2022_w;Canis lupus;winter;12;0;129
C5_2022_w;Canis lupus;winter;13;0;129
C5_2022_w;Canis lupus;winter;14;0;129
C5_2022_w;Canis lupus;winter;15;0;129
C5_2022_w;Canis lupus;winter;16;0;129
C5_2022_w;Canis lupus;winter;17;0;129
C5_2022_w;Canis lupus;winter;18;0;129
C5_2022_w;Canis lupus;winter;19;0;129
C5_2022_w;Canis lupus;winter;20;0;129
C5_2022_w;Canis lupus;winter;21;0;129
C5_2022_w;Canis lupus;winter;22;0;129
C5_2022_w;Canis lupus;winter;23;0;129
C5_2022_w;Capra pyrenaica;winter;0;0;129
C5_2022_w;Capra pyrenaica;winter;1;0;129
C5_2022_w;Capra pyrenaica;winter;2;0;129
C5_2022_w;Capra pyrenaica;winter;3;0;129
C5_2022_w;Capra pyrenaica;winter;4;0;129
C5_2022_w;Capra pyrenaica;winter;5;0;129
C5_2022_w;Capra pyrenaica;winter;6;0;129
C5_2022_w;Capra pyrenaica;winter;7;0;129
C5_2022_w;Capra pyrenaica;winter;8;0;129
C5_2022_w;Capra pyrenaica;winter;9;0;129
C5_2022_w;Capra pyrenaica;winter;10;0;129
C5_2022_w;Capra pyrenaica;winter;11;0;129
C5_2022_w;Capra pyrenaica;winter;12;0;129
C5_2022_w;Capra pyrenaica;winter;13;0;129
C5_2022_w;Capra pyrenaica;winter;14;0;129
C5_2022_w;Capra pyrenaica;winter;15;0;129
C5_2022_w;Capra pyrenaica;winter;16;0;129
C5_2022_w;Capra pyrenaica;winter;17;0;129
C5_2022_w;Capra pyrenaica;winter;18;0;129
C5_2022_w;Capra pyrenaica;winter;19;0;129
C5_2022_w;Capra pyrenaica;winter;20;0;129
C5_2022_w;Capra pyrenaica;winter;21;0;129
C5_2022_w;Capra pyrenaica;winter;22;0;129
C5_2022_w;Capra pyrenaica;winter;23;0;129
C5_2022_w;Capreolus capreolus;winter;0;0;129
C5_2022_w;Capreolus capreolus;winter;1;0;129
C5_2022_w;Capreolus capreolus;winter;2;0;129
C5_2022_w;Capreolus capreolus;winter;3;0;129
C5_2022_w;Capreolus capreolus;winter;4;0;129
C5_2022_w;Capreolus capreolus;winter;5;0;129
C5_2022_w;Capreolus capreolus;winter;6;0;129
C5_2022_w;Capreolus capreolus;winter;7;0;129
C5_2022_w;Capreolus capreolus;winter;8;0;129
C5_2022_w;Capreolus capreolus;winter;9;0;129
C5_2022_w;Capreolus capreolus;winter;10;0;129
C5_2022_w;Capreolus capreolus;winter;11;0;129
C5_2022_w;Capreolus capreolus;winter;12;0;129
C5_2022_w;Capreolus capreolus;winter;13;0;129
C5_2022_w;Capreolus capreolus;winter;14;0;129
C5_2022_w;Capreolus capreolus;winter;15;1;128
C5_2022_w;Capreolus capreolus;winter;16;0;129
C5_2022_w;Capreolus capreolus;winter;17;0;129
C5_2022_w;Capreolus capreolus;winter;18;0;129
C5_2022_w;Capreolus capreolus;winter;19;0;129
C5_2022_w;Capreolus capreolus;winter;20;0;129
C5_2022_w;Capreolus capreolus;winter;21;0;129
C5_2022_w;Capreolus capreolus;winter;22;0;129
C5_2022_w;Capreolus capreolus;winter;23;0;129
C5_2022_w;Sus scrofa;winter;0;0;129
C5_2022_w;Sus scrofa;winter;1;0;129
C5_2022_w;Sus scrofa;winter;2;0;129
C5_2022_w;Sus scrofa;winter;3;0;129
C5_2022_w;Sus scrofa;winter;4;0;129
C5_2022_w;Sus scrofa;winter;5;0;129
C5_2022_w;Sus scrofa;winter;6;0;129
C5_2022_w;Sus scrofa;winter;7;0;129
C5_2022_w;Sus scrofa;winter;8;0;129
C5_2022_w;Sus scrofa;winter;9;0;129
C5_2022_w;Sus scrofa;winter;10;0;129
C5_2022_w;Sus scrofa;winter;11;0;129
C5_2022_w;Sus scrofa;winter;12;1;128
C5_2022_w;Sus scrofa;winter;13;1;128
C5_2022_w;Sus scrofa;winter;14;0;129
C5_2022_w;Sus scrofa;winter;15;0;129
C5_2022_w;Sus scrofa;winter;16;0;129
C5_2022_w;Sus scrofa;winter;17;0;129
C5_2022_w;Sus scrofa;winter;18;0;129
C5_2022_w;Sus scrofa;winter;19;0;129
C5_2022_w;Sus scrofa;winter;20;0;129
C5_2022_w;Sus scrofa;winter;21;0;129
C5_2022_w;Sus scrofa;winter;22;0;129
C5_2022_w;Sus scrofa;winter;23;0;129
C6_2015;Bos taurus;summer;0;5;92
C6_2015;Bos taurus;summer;1;5;92
C6_2015;Bos taurus;summer;2;2;95
C6_2015;Bos taurus;summer;3;1;96
C6_2015;Bos taurus;summer;4;2;95
C6_2015;Bos taurus;summer;5;2;95
C6_2015;Bos taurus;summer;6;3;94
C6_2015;Bos taurus;summer;7;7;90
C6_2015;Bos taurus;summer;8;4;93
C6_2015;Bos taurus;summer;9;2;95
C6_2015;Bos taurus;summer;10;5;92
C6_2015;Bos taurus;summer;11;3;94
C6_2015;Bos taurus;summer;12;5;92
C6_2015;Bos taurus;summer;13;5;92
C6_2015;Bos taurus;summer;14;8;89
C6_2015;Bos taurus;summer;15;7;90
C6_2015;Bos taurus;summer;16;6;91
C6_2015;Bos taurus;summer;17;3;94
C6_2015;Bos taurus;summer;18;3;94
C6_2015;Bos taurus;summer;19;4;93
C6_2015;Bos taurus;summer;20;7;90
C6_2015;Bos taurus;summer;21;4;93
C6_2015;Bos taurus;summer;22;2;95
C6_2015;Bos taurus;summer;23;1;96
C6_2015;Canis lupus;summer;0;0;97
C6_2015;Canis lupus;summer;1;0;97
C6_2015;Canis lupus;summer;2;0;97
C6_2015;Canis lupus;summer;3;0;97
C6_2015;Canis lupus;summer;4;0;97
C6_2015;Canis lupus;summer;5;0;97
C6_2015;Canis lupus;summer;6;0;97
C6_2015;Canis lupus;summer;7;0;97
C6_2015;Canis lupus;summer;8;0;97
C6_2015;Canis lupus;summer;9;0;97
C6_2015;Canis lupus;summer;10;0;97
C6_2015;Canis lupus;summer;11;0;97
C6_2015;Canis lupus;summer;12;0;97
C6_2015;Canis lupus;summer;13;0;97
C6_2015;Canis lupus;summer;14;0;97
C6_2015;Canis lupus;summer;15;0;97
C6_2015;Canis lupus;summer;16;0;97
C6_2015;Canis lupus;summer;17;0;97
C6_2015;Canis lupus;summer;18;0;97
C6_2015;Canis lupus;summer;19;0;97
C6_2015;Canis lupus;summer;20;0;97
C6_2015;Canis lupus;summer;21;0;97
C6_2015;Canis lupus;summer;22;0;97
C6_2015;Canis lupus;summer;23;0;97
C6_2015;Capra pyrenaica;summer;0;0;97
C6_2015;Capra pyrenaica;summer;1;0;97
C6_2015;Capra pyrenaica;summer;2;0;97
C6_2015;Capra pyrenaica;summer;3;0;97
C6_2015;Capra pyrenaica;summer;4;0;97
C6_2015;Capra pyrenaica;summer;5;0;97
C6_2015;Capra pyrenaica;summer;6;0;97
C6_2015;Capra pyrenaica;summer;7;0;97
C6_2015;Capra pyrenaica;summer;8;0;97
C6_2015;Capra pyrenaica;summer;9;0;97
C6_2015;Capra pyrenaica;summer;10;0;97
C6_2015;Capra pyrenaica;summer;11;0;97
C6_2015;Capra pyrenaica;summer;12;0;97
C6_2015;Capra pyrenaica;summer;13;0;97
C6_2015;Capra pyrenaica;summer;14;0;97
C6_2015;Capra pyrenaica;summer;15;0;97
C6_2015;Capra pyrenaica;summer;16;0;97
C6_2015;Capra pyrenaica;summer;17;0;97
C6_2015;Capra pyrenaica;summer;18;0;97
C6_2015;Capra pyrenaica;summer;19;0;97
C6_2015;Capra pyrenaica;summer;20;0;97
C6_2015;Capra pyrenaica;summer;21;0;97
C6_2015;Capra pyrenaica;summer;22;0;97
C6_2015;Capra pyrenaica;summer;23;0;97
C6_2015;Capreolus capreolus;summer;0;0;97
C6_2015;Capreolus capreolus;summer;1;2;95
C6_2015;Capreolus capreolus;summer;2;0;97
C6_2015;Capreolus capreolus;summer;3;0;97
C6_2015;Capreolus capreolus;summer;4;1;96
C6_2015;Capreolus capreolus;summer;5;0;97
C6_2015;Capreolus capreolus;summer;6;1;96
C6_2015;Capreolus capreolus;summer;7;0;97
C6_2015;Capreolus capreolus;summer;8;1;96
C6_2015;Capreolus capreolus;summer;9;0;97
C6_2015;Capreolus capreolus;summer;10;0;97
C6_2015;Capreolus capreolus;summer;11;0;97
C6_2015;Capreolus capreolus;summer;12;0;97
C6_2015;Capreolus capreolus;summer;13;0;97
C6_2015;Capreolus capreolus;summer;14;0;97
C6_2015;Capreolus capreolus;summer;15;0;97
C6_2015;Capreolus capreolus;summer;16;0;97
C6_2015;Capreolus capreolus;summer;17;0;97
C6_2015;Capreolus capreolus;summer;18;0;97
C6_2015;Capreolus capreolus;summer;19;0;97
C6_2015;Capreolus capreolus;summer;20;0;97
C6_2015;Capreolus capreolus;summer;21;1;96
C6_2015;Capreolus capreolus;summer;22;1;96
C6_2015;Capreolus capreolus;summer;23;3;94
C6_2015;Sus scrofa;summer;0;0;97
C6_2015;Sus scrofa;summer;1;0;97
C6_2015;Sus scrofa;summer;2;1;96
C6_2015;Sus scrofa;summer;3;0;97
C6_2015;Sus scrofa;summer;4;0;97
C6_2015;Sus scrofa;summer;5;0;97
C6_2015;Sus scrofa;summer;6;0;97
C6_2015;Sus scrofa;summer;7;0;97
C6_2015;Sus scrofa;summer;8;0;97
C6_2015;Sus scrofa;summer;9;0;97
C6_2015;Sus scrofa;summer;10;0;97
C6_2015;Sus scrofa;summer;11;1;96
C6_2015;Sus scrofa;summer;12;0;97
C6_2015;Sus scrofa;summer;13;1;96
C6_2015;Sus scrofa;summer;14;0;97
C6_2015;Sus scrofa;summer;15;0;97
C6_2015;Sus scrofa;summer;16;0;97
C6_2015;Sus scrofa;summer;17;1;96
C6_2015;Sus scrofa;summer;18;1;96
C6_2015;Sus scrofa;summer;19;1;96
C6_2015;Sus scrofa;summer;20;0;97
C6_2015;Sus scrofa;summer;21;1;96
C6_2015;Sus scrofa;summer;22;2;95
C6_2015;Sus scrofa;summer;23;0;97
C6_2016;Bos taurus;summer;0;6;116
C6_2016;Bos taurus;summer;1;7;115
C6_2016;Bos taurus;summer;2;2;120
C6_2016;Bos taurus;summer;3;2;120
C6_2016;Bos taurus;summer;4;3;119
C6_2016;Bos taurus;summer;5;5;117
C6_2016;Bos taurus;summer;6;4;118
C6_2016;Bos taurus;summer;7;1;121
C6_2016;Bos taurus;summer;8;1;121
C6_2016;Bos taurus;summer;9;5;117
C6_2016;Bos taurus;summer;10;1;121
C6_2016;Bos taurus;summer;11;1;121
C6_2016;Bos taurus;summer;12;2;120
C6_2016;Bos taurus;summer;13;1;121
C6_2016;Bos taurus;summer;14;4;118
C6_2016;Bos taurus;summer;15;5;117
C6_2016;Bos taurus;summer;16;5;117
C6_2016;Bos taurus;summer;17;5;117
C6_2016;Bos taurus;summer;18;7;115
C6_2016;Bos taurus;summer;19;3;119
C6_2016;Bos taurus;summer;20;5;117
C6_2016;Bos taurus;summer;21;10;112
C6_2016;Bos taurus;summer;22;3;119
C6_2016;Bos taurus;summer;23;5;117
C6_2016;Canis lupus;summer;0;0;122
C6_2016;Canis lupus;summer;1;0;122
C6_2016;Canis lupus;summer;2;0;122
C6_2016;Canis lupus;summer;3;0;122
C6_2016;Canis lupus;summer;4;1;121
C6_2016;Canis lupus;summer;5;0;122
C6_2016;Canis lupus;summer;6;0;122
C6_2016;Canis lupus;summer;7;0;122
C6_2016;Canis lupus;summer;8;0;122
C6_2016;Canis lupus;summer;9;0;122
C6_2016;Canis lupus;summer;10;0;122
C6_2016;Canis lupus;summer;11;0;122
C6_2016;Canis lupus;summer;12;0;122
C6_2016;Canis lupus;summer;13;0;122
C6_2016;Canis lupus;summer;14;0;122
C6_2016;Canis lupus;summer;15;0;122
C6_2016;Canis lupus;summer;16;0;122
C6_2016;Canis lupus;summer;17;0;122
C6_2016;Canis lupus;summer;18;0;122
C6_2016;Canis lupus;summer;19;0;122
C6_2016;Canis lupus;summer;20;0;122
C6_2016;Canis lupus;summer;21;0;122
C6_2016;Canis lupus;summer;22;0;122
C6_2016;Canis lupus;summer;23;0;122
C6_2016;Capra pyrenaica;summer;0;0;122
C6_2016;Capra pyrenaica;summer;1;0;122
C6_2016;Capra pyrenaica;summer;2;0;122
C6_2016;Capra pyrenaica;summer;3;0;122
C6_2016;Capra pyrenaica;summer;4;0;122
C6_2016;Capra pyrenaica;summer;5;0;122
C6_2016;Capra pyrenaica;summer;6;0;122
C6_2016;Capra pyrenaica;summer;7;0;122
C6_2016;Capra pyrenaica;summer;8;0;122
C6_2016;Capra pyrenaica;summer;9;0;122
C6_2016;Capra pyrenaica;summer;10;0;122
C6_2016;Capra pyrenaica;summer;11;0;122
C6_2016;Capra pyrenaica;summer;12;0;122
C6_2016;Capra pyrenaica;summer;13;0;122
C6_2016;Capra pyrenaica;summer;14;0;122
C6_2016;Capra pyrenaica;summer;15;0;122
C6_2016;Capra pyrenaica;summer;16;0;122
C6_2016;Capra pyrenaica;summer;17;0;122
C6_2016;Capra pyrenaica;summer;18;0;122
C6_2016;Capra pyrenaica;summer;19;0;122
C6_2016;Capra pyrenaica;summer;20;0;122
C6_2016;Capra pyrenaica;summer;21;0;122
C6_2016;Capra pyrenaica;summer;22;0;122
C6_2016;Capra pyrenaica;summer;23;0;122
C6_2016;Capreolus capreolus;summer;0;2;120
C6_2016;Capreolus capreolus;summer;1;2;120
C6_2016;Capreolus capreolus;summer;2;2;120
C6_2016;Capreolus capreolus;summer;3;0;122
C6_2016;Capreolus capreolus;summer;4;0;122
C6_2016;Capreolus capreolus;summer;5;0;122
C6_2016;Capreolus capreolus;summer;6;2;120
C6_2016;Capreolus capreolus;summer;7;1;121
C6_2016;Capreolus capreolus;summer;8;0;122
C6_2016;Capreolus capreolus;summer;9;0;122
C6_2016;Capreolus capreolus;summer;10;1;121
C6_2016;Capreolus capreolus;summer;11;0;122
C6_2016;Capreolus capreolus;summer;12;0;122
C6_2016;Capreolus capreolus;summer;13;0;122
C6_2016;Capreolus capreolus;summer;14;0;122
C6_2016;Capreolus capreolus;summer;15;0;122
C6_2016;Capreolus capreolus;summer;16;0;122
C6_2016;Capreolus capreolus;summer;17;0;122
C6_2016;Capreolus capreolus;summer;18;0;122
C6_2016;Capreolus capreolus;summer;19;1;121
C6_2016;Capreolus capreolus;summer;20;0;122
C6_2016;Capreolus capreolus;summer;21;1;121
C6_2016;Capreolus capreolus;summer;22;0;122
C6_2016;Capreolus capreolus;summer;23;2;120
C6_2016;Sus scrofa;summer;0;3;119
C6_2016;Sus scrofa;summer;1;3;119
C6_2016;Sus scrofa;summer;2;2;120
C6_2016;Sus scrofa;summer;3;1;121
C6_2016;Sus scrofa;summer;4;0;122
C6_2016;Sus scrofa;summer;5;0;122
C6_2016;Sus scrofa;summer;6;0;122
C6_2016;Sus scrofa;summer;7;0;122
C6_2016;Sus scrofa;summer;8;0;122
C6_2016;Sus scrofa;summer;9;0;122
C6_2016;Sus scrofa;summer;10;0;122
C6_2016;Sus scrofa;summer;11;0;122
C6_2016;Sus scrofa;summer;12;0;122
C6_2016;Sus scrofa;summer;13;0;122
C6_2016;Sus scrofa;summer;14;0;122
C6_2016;Sus scrofa;summer;15;0;122
C6_2016;Sus scrofa;summer;16;1;121
C6_2016;Sus scrofa;summer;17;1;121
C6_2016;Sus scrofa;summer;18;1;121
C6_2016;Sus scrofa;summer;19;0;122
C6_2016;Sus scrofa;summer;20;2;120
C6_2016;Sus scrofa;summer;21;2;120
C6_2016;Sus scrofa;summer;22;3;119
C6_2016;Sus scrofa;summer;23;8;114
C6_2017;Bos taurus;summer;0;0;146
C6_2017;Bos taurus;summer;1;0;146
C6_2017;Bos taurus;summer;2;1;145
C6_2017;Bos taurus;summer;3;0;146
C6_2017;Bos taurus;summer;4;0;146
C6_2017;Bos taurus;summer;5;1;145
C6_2017;Bos taurus;summer;6;3;143
C6_2017;Bos taurus;summer;7;1;145
C6_2017;Bos taurus;summer;8;1;145
C6_2017;Bos taurus;summer;9;1;145
C6_2017;Bos taurus;summer;10;0;146
C6_2017;Bos taurus;summer;11;2;144
C6_2017;Bos taurus;summer;12;0;146
C6_2017;Bos taurus;summer;13;0;146
C6_2017;Bos taurus;summer;14;0;146
C6_2017;Bos taurus;summer;15;0;146
C6_2017;Bos taurus;summer;16;1;145
C6_2017;Bos taurus;summer;17;1;145
C6_2017;Bos taurus;summer;18;1;145
C6_2017;Bos taurus;summer;19;0;146
C6_2017;Bos taurus;summer;20;2;144
C6_2017;Bos taurus;summer;21;0;146
C6_2017;Bos taurus;summer;22;0;146
C6_2017;Bos taurus;summer;23;0;146
C6_2017;Canis lupus;summer;0;0;146
C6_2017;Canis lupus;summer;1;0;146
C6_2017;Canis lupus;summer;2;0;146
C6_2017;Canis lupus;summer;3;0;146
C6_2017;Canis lupus;summer;4;0;146
C6_2017;Canis lupus;summer;5;0;146
C6_2017;Canis lupus;summer;6;0;146
C6_2017;Canis lupus;summer;7;0;146
C6_2017;Canis lupus;summer;8;0;146
C6_2017;Canis lupus;summer;9;0;146
C6_2017;Canis lupus;summer;10;0;146
C6_2017;Canis lupus;summer;11;0;146
C6_2017;Canis lupus;summer;12;0;146
C6_2017;Canis lupus;summer;13;0;146
C6_2017;Canis lupus;summer;14;0;146
C6_2017;Canis lupus;summer;15;0;146
C6_2017;Canis lupus;summer;16;0;146
C6_2017;Canis lupus;summer;17;0;146
C6_2017;Canis lupus;summer;18;0;146
C6_2017;Canis lupus;summer;19;0;146
C6_2017;Canis lupus;summer;20;0;146
C6_2017;Canis lupus;summer;21;0;146
C6_2017;Canis lupus;summer;22;0;146
C6_2017;Canis lupus;summer;23;0;146
C6_2017;Capra pyrenaica;summer;0;0;146
C6_2017;Capra pyrenaica;summer;1;0;146
C6_2017;Capra pyrenaica;summer;2;0;146
C6_2017;Capra pyrenaica;summer;3;0;146
C6_2017;Capra pyrenaica;summer;4;0;146
C6_2017;Capra pyrenaica;summer;5;0;146
C6_2017;Capra pyrenaica;summer;6;0;146
C6_2017;Capra pyrenaica;summer;7;0;146
C6_2017;Capra pyrenaica;summer;8;0;146
C6_2017;Capra pyrenaica;summer;9;0;146
C6_2017;Capra pyrenaica;summer;10;0;146
C6_2017;Capra pyrenaica;summer;11;0;146
C6_2017;Capra pyrenaica;summer;12;0;146
C6_2017;Capra pyrenaica;summer;13;0;146
C6_2017;Capra pyrenaica;summer;14;0;146
C6_2017;Capra pyrenaica;summer;15;0;146
C6_2017;Capra pyrenaica;summer;16;0;146
C6_2017;Capra pyrenaica;summer;17;0;146
C6_2017;Capra pyrenaica;summer;18;0;146
C6_2017;Capra pyrenaica;summer;19;0;146
C6_2017;Capra pyrenaica;summer;20;0;146
C6_2017;Capra pyrenaica;summer;21;0;146
C6_2017;Capra pyrenaica;summer;22;0;146
C6_2017;Capra pyrenaica;summer;23;0;146
C6_2017;Capreolus capreolus;summer;0;0;146
C6_2017;Capreolus capreolus;summer;1;0;146
C6_2017;Capreolus capreolus;summer;2;0;146
C6_2017;Capreolus capreolus;summer;3;0;146
C6_2017;Capreolus capreolus;summer;4;0;146
C6_2017;Capreolus capreolus;summer;5;0;146
C6_2017;Capreolus capreolus;summer;6;0;146
C6_2017;Capreolus capreolus;summer;7;0;146
C6_2017;Capreolus capreolus;summer;8;0;146
C6_2017;Capreolus capreolus;summer;9;0;146
C6_2017;Capreolus capreolus;summer;10;0;146
